formula,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,PCA_X,PCA_Y,Predicted_Stability,Stability_Probability
Cs2NiVH6,1.0,55.0,54.0,16.7,18.839999999999996,1.0,5.0,92.0,87.0,66.9,30.119999999999997,92.0,1.00794,132.9054519,131.8975119,38.14934438,44.569685256,1.00794,14.01,2183.0,2168.99,459.82400000000007,598.2704000000001,14.01,1.0,10.0,9.0,2.3,2.0799999999999996,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,95.1,76.92,31.0,0.79,2.2,1.4100000000000001,1.832,0.4572000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.3,2.0799999999999996,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.7,1.1199999999999999,1.0,6.615,115.765,109.15,29.454999999999995,34.523999999999994,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-11.95934666671844,4.273983475049409,1,0.84
Cs2VNiH6,1.0,55.0,54.0,16.7,18.839999999999996,1.0,5.0,92.0,87.0,66.9,30.119999999999997,92.0,1.00794,132.9054519,131.8975119,38.14934438,44.569685256,1.00794,14.01,2183.0,2168.99,459.82400000000007,598.2704000000001,14.01,1.0,10.0,9.0,2.3,2.0799999999999996,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,95.1,76.92,31.0,0.79,2.2,1.4100000000000001,1.832,0.4572000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.3,2.0799999999999996,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.7,1.1199999999999999,1.0,6.615,115.765,109.15,29.454999999999995,34.523999999999994,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.6,16.32,194.0,-11.95934666671844,4.273983475049409,1,0.84
K2ZnCoH6,1.0,30.0,29.0,10.1,10.919999999999998,1.0,3.0,92.0,89.0,68.5,28.3,92.0,1.00794,65.38,64.37205999999999,20.8557435,23.817364199999997,1.00794,14.01,1768.0,1753.99,321.78,369.32399999999996,14.01,1.0,12.0,11.0,2.9,3.04,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.0,63.6,31.0,0.82,2.2,1.3800000000000003,1.8370000000000002,0.44420000000000004,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.9,3.04,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1,0.38000000000000006,1.0,6.615,73.1066666667,66.4916666667,21.01083333334,20.838333333343996,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-9.685677520554934,0.43885885990320517,1,0.84
K2CoZnH6,1.0,30.0,29.0,10.1,10.919999999999998,1.0,3.0,92.0,89.0,68.5,28.3,92.0,1.00794,65.38,64.37205999999999,20.8557435,23.817364199999997,1.00794,14.01,1768.0,1753.99,321.78,369.32399999999996,14.01,1.0,12.0,11.0,2.9,3.04,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.0,63.6,31.0,0.82,2.2,1.3800000000000003,1.8370000000000002,0.44420000000000004,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.9,3.04,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.1,0.38000000000000006,1.0,6.615,73.1066666667,66.4916666667,21.01083333334,20.838333333343996,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-9.685677520554934,0.43885885990320517,1,0.84
Cs2ScVH6,1.0,55.0,54.0,16.0,18.0,1.0,5.0,92.0,87.0,61.9,36.120000000000005,92.0,1.00794,132.9054519,131.8975119,36.77559558,42.92118669600001,1.00794,14.01,2183.0,2168.99,468.4240000000001,612.0304,14.01,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,99.7,82.44000000000001,31.0,0.79,2.2,1.4100000000000001,1.7770000000000004,0.5076,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,6.615,115.765,109.15,30.646499999999996,34.047399999999996,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-13.133228656527049,4.481035236062095,1,0.84
Cs2VScH6,1.0,55.0,54.0,16.0,18.0,1.0,5.0,92.0,87.0,61.9,36.120000000000005,92.0,1.00794,132.9054519,131.8975119,36.77559558,42.92118669600001,1.00794,14.01,2183.0,2168.99,468.4240000000001,612.0304,14.01,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,1.0,6.0,5.0,2.6,1.9200000000000004,1.0,31.0,244.0,213.0,99.7,82.44000000000001,31.0,0.79,2.2,1.4100000000000001,1.7770000000000004,0.5076,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.6,0.9600000000000002,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.4,2.2399999999999998,1.0,6.615,115.765,109.15,30.646499999999996,34.047399999999996,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,6.35e-06,6.35e-06,6.350000000000001e-07,1.1430000000000001e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-13.133228656527049,4.481035236062095,1,0.84
Ca2FeNiH6,1.0,28.0,27.0,10.0,10.8,1.0,7.0,92.0,85.0,68.2,28.560000000000002,92.0,1.00794,58.6934,57.68546,20.074204,22.879516799999998,1.00794,14.01,1811.0,1796.99,585.306,685.5552,14.01,1.0,10.0,9.0,2.8,2.4799999999999995,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,79.4,58.08,31.0,1.0,2.2,1.2000000000000002,1.8940000000000001,0.37040000000000006,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.8,2.4799999999999995,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,0.72,1.0,6.615,37.77,31.155,13.628,9.6568,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.27060575,0.43296919999999994,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.338884565722264,-0.5519692365769469,1,0.8399381955403622
Ca2NiFeH6,1.0,28.0,27.0,10.0,10.8,1.0,7.0,92.0,85.0,68.2,28.560000000000002,92.0,1.00794,58.6934,57.68546,20.074204,22.879516799999998,1.00794,14.01,1811.0,1796.99,585.306,685.5552,14.01,1.0,10.0,9.0,2.8,2.4799999999999995,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,79.4,58.08,31.0,1.0,2.2,1.2000000000000002,1.8940000000000001,0.37040000000000006,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.8,2.4799999999999995,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,0.72,1.0,6.615,37.77,31.155,13.628000000000004,9.6568,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.27060575,0.43296919999999994,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.338884565722266,-0.5519692365769467,1,0.8399381955403622
K2NiCuH6,1.0,29.0,28.0,10.1,10.919999999999998,1.0,3.0,92.0,89.0,68.3,28.439999999999998,92.0,1.00794,63.546,62.53806,20.648363999999997,23.568508799999996,1.00794,14.01,1728.0,1713.99,384.289,463.4384,14.01,1.0,11.0,10.0,2.9,3.04,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.8,64.55999999999999,31.0,0.82,2.2,1.3800000000000003,1.8649999999999998,0.41800000000000026,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,3.04,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,6.615,73.1066666667,66.4916666667,20.729333333339998,20.950933333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-9.744068286308499,0.29751744279848036,1,0.8398186275606447
K2CuNiH6,1.0,29.0,28.0,10.1,10.919999999999998,1.0,3.0,92.0,89.0,68.3,28.439999999999998,92.0,1.00794,63.546,62.53806,20.648364,23.5685088,1.00794,14.01,1728.0,1713.99,384.289,463.4384,14.01,1.0,11.0,10.0,2.9,3.04,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.8,64.55999999999999,31.0,0.82,2.2,1.3800000000000003,1.8650000000000002,0.418,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,3.04,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,6.615,73.1066666667,66.4916666667,20.729333333339998,20.950933333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-9.744068286308499,0.2975174427984803,1,0.8398186275606447
Ca2CrNiH6,1.0,28.0,27.0,9.8,10.559999999999999,1.0,7.0,92.0,85.0,67.6,29.28,92.0,1.00794,58.6934,57.68546,19.689314000000003,22.417648800000002,1.00794,14.01,2180.0,2165.99,622.206,729.8352,14.01,1.0,10.0,9.0,2.6,2.16,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,80.1,58.92,31.0,1.0,2.2,1.2000000000000002,1.8770000000000002,0.3942,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.6,2.16,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.4,1.0399999999999998,1.0,6.615,37.77,31.155,13.674000000000001,9.6384,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.44791701954709,-0.5743794303289284,1,0.8396231837930082
Ca2CrFeH6,1.0,26.0,25.0,9.6,10.319999999999999,1.0,7.0,92.0,85.0,67.0,30.0,92.0,1.00794,55.845,54.83706,19.404474,22.0758408,1.00794,14.01,2180.0,2165.99,630.5060000000001,739.7952,14.01,1.0,8.0,7.0,2.4,1.8399999999999999,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,80.9,59.879999999999995,31.0,1.0,2.2,1.2000000000000002,1.8690000000000002,0.39720000000000005,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.4,1.8399999999999999,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.6,1.36,1.0,6.615,37.77,31.155,13.715,9.622,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-10.049563823791855,-0.4937449663193672,1,0.8396231837930082
Ca2FeCrH6,1.0,26.0,25.0,9.6,10.319999999999999,1.0,7.0,92.0,85.0,67.0,30.0,92.0,1.00794,55.845,54.83706,19.404474,22.075840799999998,1.00794,14.01,2180.0,2165.99,630.5060000000001,739.7952,14.01,1.0,8.0,7.0,2.4,1.8399999999999999,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,80.9,59.879999999999995,31.0,1.0,2.2,1.2000000000000002,1.8690000000000002,0.39720000000000005,2.2,1.0,2.0,1.0,1.3,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.4,1.8399999999999999,1.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.6,1.36,1.0,6.615,37.77,31.155,13.715,9.622,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,207.2,15.839999999999998,194.0,-10.049563823791855,-0.493744966319367,1,0.8396231837930082
Ca2NiCrH6,1.0,28.0,27.0,9.8,10.559999999999999,1.0,7.0,92.0,85.0,67.6,29.28,92.0,1.00794,58.6934,57.68546,19.689314000000003,22.4176488,1.00794,14.01,2180.0,2165.99,622.206,729.8352,14.01,1.0,10.0,9.0,2.6,2.16,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,176.0,145.0,80.1,58.92,31.0,1.0,2.2,1.2000000000000002,1.8770000000000002,0.3942,2.2,1.0,2.0,1.0,1.3,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,2.6,2.16,1.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.4,1.0399999999999998,1.0,6.615,37.77,31.155,13.674000000000001,9.6384,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,229.0,35.0,206.8,15.360000000000003,194.0,-9.44791701954709,-0.5743794303289281,1,0.8396231837930082
K2TiVH6,1.0,23.0,22.0,8.9,9.48,1.0,3.0,92.0,89.0,64.7,32.760000000000005,92.0,1.00794,50.9415,49.93356,18.305274,20.7568008,1.00794,14.01,2183.0,2168.99,488.11199999999997,629.5552,14.01,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,90.5,71.4,31.0,0.82,2.2,1.3800000000000003,1.8010000000000002,0.4788000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.3,2.0799999999999996,1.0,6.615,73.1066666667,66.4916666667,21.560333333339997,20.618533333343997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999994e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-11.268250331712853,0.46389382095044607,1,0.839075291325567
K2VTiH6,1.0,23.0,22.0,8.9,9.48,1.0,3.0,92.0,89.0,64.7,32.760000000000005,92.0,1.00794,50.9415,49.93356,18.305274,20.756800799999997,1.00794,14.01,2183.0,2168.99,488.11199999999997,629.5552,14.01,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,90.5,71.4,31.0,0.82,2.2,1.3800000000000003,1.8010000000000002,0.4788000000000001,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.7,1.1199999999999999,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.3,2.0799999999999996,1.0,6.615,73.1066666667,66.4916666667,21.560333333339997,20.618533333343997,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.25333333333e-05,2.25333333333e-05,2.25333333333e-06,4.055999999993999e-06,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-11.268250331712853,0.46389382095044596,1,0.839075291325567
K2ZnCuH6,1.0,30.0,29.0,10.3,11.16,1.0,3.0,92.0,89.0,69.1,27.48,92.0,1.00794,65.38,64.37205999999999,21.317023999999996,24.370900799999998,1.00794,14.01,1357.77,1343.76,280.75699999999995,320.0964,14.01,1.0,12.0,11.0,3.1,3.3600000000000003,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.6,64.32000000000001,31.0,0.82,2.2,1.3800000000000003,1.839,0.44540000000000013,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.1,3.3600000000000003,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.18,1.0,6.615,73.1066666667,66.4916666667,21.09333333334,20.805333333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.371176816342269,0.22578408242164036,1,0.8385852788959549
K2CuZnH6,1.0,30.0,29.0,10.3,11.16,1.0,3.0,92.0,89.0,69.1,27.48,92.0,1.00794,65.38,64.37205999999999,21.317024,24.370900799999998,1.00794,14.01,1357.77,1343.76,280.75699999999995,320.0964,14.01,1.0,12.0,11.0,3.1,3.3600000000000003,1.0,1.0,4.0,3.0,2.2,1.44,1.0,31.0,203.0,172.0,84.6,64.32000000000001,31.0,0.82,2.2,1.3800000000000003,1.839,0.44540000000000013,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.1,3.3600000000000003,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.18,1.0,6.615,73.1066666667,66.4916666667,21.09333333334,20.805333333344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-9.371176816342269,0.22578408242164047,1,0.8385852788959549
